266,(85-67)*15+15,133,(35-34)*15+15,266,(68-67)*15+15,0,12*15+15,0,30*15+15,133,(48-34)*15+15,0,31*15+15,0,28*15+15,266,(98-67)*15+15,0,29*15+15,0,6*15+15,133,(36-34)*15+15,266,(76-67)*15+15,133,(54-34)*15+15,0,25*15+15,266,(74-67)*15+15,133,(60-34)*15+15,266,(69-67)*15+15,0,23*15+15,133,(56-34)*15+15,266,(95-67)*15+15,133,(46-34)*15+15,0,33*15+15,0,16*15+15,0,24*15+15,133,(34-34)*15+15,266,(94-67)*15+15,133,(45-34)*15+15,266,(80-67)*15+15,0,0*15+15,266,(75-67)*15+15,266,(99-67)*15+15,133,(63-34)*15+15,133,(38-34)*15+15,266,(90-67)*15+15,133,(39-34)*15+15,266,(70-67)*15+15,133,(65-34)*15+15,266,(77-67)*15+15,133,(52-34)*15+15,133,(43-34)*15+15,133,(51-34)*15+15,133,(58-34)*15+15,0,10*15+15,0,8*15+15,133,(61-34)*15+15,133,(59-34)*15+15,133,(66-34)*15+15,266,(88-67)*15+15,133,(42-34)*15+15,266,(86-67)*15+15,0,26*15+15,266,(79-67)*15+15,133,(50-34)*15+15,133,(57-34)*15+15,133,(44-34)*15+15,0,15*15+15,0,18*15+15,133,(40-34)*15+15,266,(91-67)*15+15,0,22*15+15,0,4*15+15,266,(92-67)*15+15,266,(93-67)*15+15,266,(82-67)*15+15,266,(73-67)*15+15,133,(47-34)*15+15,0,11*15+15,0,20*15+15,133,(49-34)*15+15,0,7*15+15,0,1*15+15,0,32*15+15,266,(78-67)*15+15,133,(41-34)*15+15,0,14*15+15,133,(53-34)*15+15,266,(87-67)*15+15,266,(96-67)*15+15,266,(71-67)*15+15,266,(67-67)*15+15,0,21*15+15,0,13*15+15,0,19*15+15,266,(89-67)*15+15,0,2*15+15,0,9*15+15,133,(64-34)*15+15,266,(83-67)*15+15,133,(55-34)*15+15,0,17*15+15,266,(72-67)*15+15,266,(81-67)*15+15,133,(37-34)*15+15,266,(84-67)*15+15,0,3*15+15,133,(62-34)*15+15,266,(97-67)*15+15,0,5*15+15,0,27*15+15,1465964982
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,266,150,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,266,60,853,517,266,165,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,816,494,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,266,465,489,281,548,257,1465966019
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,266,150,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,266,135,266,495,765,290,412,284,827,306,673,319,895,568,853,517,266,165,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,266,465,489,281,548,257,1465966034
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,266,150,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,269,155,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,266,465,489,281,548,257,1465966049
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,266,300,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,266,465,489,281,548,257,1465966064
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,254,379,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,847,565,489,281,548,257,1465966079
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,839,584,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,18,275,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966094
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,716,145,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966109
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,-8,373,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966124
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,133,315,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966139
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,679,459,608,275,516,138,537,231,266,45,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966154
266,285,895,519,539,245,941,571,406,547,133,225,0,480,0,435,266,480,0,450,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966169
727,459,895,519,539,245,941,571,406,547,133,225,0,480,0,435,678,490,0,450,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,133,180,417,75,675,290,917,583,266,495,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966184
727,459,895,519,539,245,941,571,406,547,133,225,0,480,810,353,678,490,0,450,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,133,180,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966199
727,459,895,519,539,245,941,571,406,547,133,225,0,480,885,308,678,490,0,450,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,133,180,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,258,202,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966214
727,459,895,519,539,245,941,571,406,547,133,225,0,480,885,308,678,490,0,450,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,934,294,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966229
727,459,895,519,539,245,941,571,406,547,133,225,0,480,885,308,678,490,-1,451,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966244
727,459,895,519,539,245,941,571,406,547,133,225,0,480,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,583,72,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966259
727,459,895,519,539,245,941,571,406,547,133,225,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,133,60,906,42,552,282,881,537,941,541,489,281,548,257,1465966274
727,459,895,519,539,245,941,571,406,547,732,24,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,133,345,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966289
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,430,148,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,133,105,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966304
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,287,184,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966319
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,877,122,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,266,450,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966334
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,136,195,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,133,285,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,757,161,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966349
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,179,284,608,296,140,268,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,266,225,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966364
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,414,215,608,296,144,281,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,477,216,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966379
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,414,215,608,296,427,112,133,375,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,477,216,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966394
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,414,215,608,296,427,112,893,150,623,285,556,269,556,245,462,296,133,495,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,477,216,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966409
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,264,114,414,215,608,296,427,112,890,153,623,285,556,269,556,245,462,296,847,376,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,477,216,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966424
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,263,115,414,215,608,296,427,112,890,153,623,285,556,269,556,245,462,296,865,499,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,477,216,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966439
727,459,895,519,539,245,941,571,406,547,718,29,703,39,885,308,678,490,654,27,941,37,918,514,935,498,679,459,608,275,516,138,537,231,670,441,582,12,693,55,479,241,425,228,555,111,482,15,660,477,493,28,796,320,941,308,417,75,675,290,917,583,576,458,765,290,412,284,827,306,673,319,895,568,853,517,670,427,414,215,608,296,427,112,890,153,623,285,556,269,556,245,462,296,865,499,933,50,511,89,937,66,528,300,820,275,751,319,470,255,504,267,954,552,705,304,880,181,836,586,748,305,683,278,568,53,769,261,489,74,470,546,482,60,548,93,750,275,577,82,418,38,422,22,425,58,550,34,492,47,657,264,904,14,456,266,895,167,871,11,881,27,924,531,830,40,724,135,796,16,952,20,409,567,771,565,622,104,461,313,889,553,932,294,477,216,679,17,906,42,552,282,881,537,941,541,489,281,548,257,1465966453
