266,(83-67)*15+15,266,(97-67)*15+15,266,(89-67)*15+15,133,(35-34)*15+15,0,33*15+15,266,(92-67)*15+15,0,16*15+15,0,5*15+15,133,(62-34)*15+15,266,(99-67)*15+15,133,(53-34)*15+15,0,22*15+15,133,(47-34)*15+15,0,8*15+15,266,(85-67)*15+15,133,(52-34)*15+15,0,28*15+15,0,26*15+15,133,(34-34)*15+15,133,(41-34)*15+15,133,(58-34)*15+15,266,(70-67)*15+15,266,(98-67)*15+15,0,15*15+15,0,25*15+15,266,(93-67)*15+15,0,6*15+15,0,4*15+15,0,23*15+15,266,(72-67)*15+15,266,(69-67)*15+15,133,(44-34)*15+15,0,11*15+15,133,(60-34)*15+15,0,7*15+15,0,27*15+15,266,(79-67)*15+15,0,19*15+15,133,(36-34)*15+15,133,(39-34)*15+15,0,18*15+15,133,(61-34)*15+15,266,(91-67)*15+15,0,9*15+15,0,30*15+15,266,(76-67)*15+15,0,32*15+15,133,(50-34)*15+15,0,21*15+15,133,(42-34)*15+15,133,(37-34)*15+15,133,(57-34)*15+15,266,(67-67)*15+15,133,(54-34)*15+15,0,20*15+15,133,(49-34)*15+15,266,(90-67)*15+15,0,14*15+15,133,(40-34)*15+15,266,(82-67)*15+15,266,(96-67)*15+15,133,(64-34)*15+15,133,(45-34)*15+15,266,(94-67)*15+15,266,(75-67)*15+15,133,(46-34)*15+15,266,(88-67)*15+15,0,24*15+15,266,(78-67)*15+15,133,(59-34)*15+15,266,(77-67)*15+15,266,(86-67)*15+15,266,(81-67)*15+15,133,(51-34)*15+15,133,(38-34)*15+15,266,(68-67)*15+15,266,(71-67)*15+15,133,(65-34)*15+15,0,3*15+15,266,(84-67)*15+15,266,(87-67)*15+15,0,29*15+15,266,(73-67)*15+15,133,(48-34)*15+15,0,13*15+15,0,10*15+15,0,17*15+15,0,31*15+15,133,(55-34)*15+15,133,(56-34)*15+15,0,12*15+15,0,2*15+15,0,0*15+15,0,1*15+15,266,(74-67)*15+15,133,(66-34)*15+15,133,(63-34)*15+15,266,(95-67)*15+15,133,(43-34)*15+15,266,(80-67)*15+15,1470408786
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,133,285,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,706,301,757,353,817,457,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409719
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,266,330,897,373,867,87,133,390,266,165,266,300,925,470,851,264,757,353,815,450,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409734
744,26,266,465,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,266,420,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409749
744,26,744,113,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,266,435,133,150,692,51,1470409764
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,401,157,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,458,158,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,133,150,692,51,1470409779
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,266,480,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,133,150,692,51,1470409794
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,133,150,692,51,1470409809
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,266,495,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,133,150,692,51,1470409824
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,133,150,692,51,1470409839
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,699,486,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,674,470,692,51,1470409854
744,26,739,63,838,550,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,674,475,692,51,1470409869
744,26,739,63,902,542,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,925,470,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409884
744,26,739,63,902,542,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,931,505,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,742,521,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409899
744,26,739,63,902,542,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,709,503,452,515,834,543,891,554,401,78,831,506,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,767,563,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409914
744,26,739,63,902,542,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,266,150,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,266,165,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409929
744,26,739,63,902,542,868,74,557,366,896,167,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,908,183,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,770,223,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409944
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,770,223,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409959
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,770,223,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409974
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,770,223,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470409989
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,770,223,891,409,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410004
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,816,370,930,454,897,391,749,146,822,401,897,373,867,87,885,353,882,341,894,361,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410019
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,704,392,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,408,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,899,416,930,454,897,391,749,146,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,757,353,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410034
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,899,416,930,454,897,391,749,146,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,434,337,436,349,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410049
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,677,194,575,189,608,61,906,592,756,475,899,416,930,454,897,391,749,146,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410064
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,679,136,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410079
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,588,206,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410094
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,717,195,750,548,699,544,496,190,588,206,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410109
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,521,441,464,476,524,455,499,419,473,462,518,207,430,421,428,411,404,183,537,490,479,20,922,541,615,16,817,206,750,548,699,544,496,190,588,206,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410124
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,692,474,464,476,524,455,654,497,473,462,518,207,430,421,428,411,404,183,725,499,479,20,922,541,615,16,817,206,750,548,699,544,496,190,588,206,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410139
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,692,474,464,476,524,455,654,497,473,462,518,207,430,421,428,411,404,183,725,499,479,20,922,541,615,16,817,206,750,548,699,544,496,190,588,206,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,448,484,770,565,452,441,450,452,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410154
744,26,739,63,902,542,868,74,557,366,595,169,824,388,870,576,710,444,782,61,428,37,794,80,684,69,895,26,920,565,876,109,610,584,798,37,838,476,798,24,738,557,734,537,688,429,851,291,764,523,452,515,834,543,891,554,401,78,877,513,408,67,399,90,867,527,603,77,736,586,540,45,631,47,624,91,403,9,547,67,692,474,591,497,524,455,654,497,473,462,518,207,430,421,428,411,404,183,725,499,479,20,922,541,615,16,817,206,750,548,699,544,496,190,588,206,575,189,608,61,906,592,756,475,899,416,930,454,897,391,767,135,822,401,898,426,867,87,885,353,882,341,894,364,942,553,851,264,824,423,815,450,494,175,461,190,527,125,465,175,519,160,524,139,414,227,472,279,472,296,533,170,617,533,456,498,565,513,770,565,452,441,607,480,568,228,498,227,494,67,450,204,601,151,530,191,943,578,692,51,1470410169
