Row,Sadness,Anger,Happiness,Fear,Surprise,Disgust,Pride,Gratefulness,LongingFor,Despise,Despair,Shame,Guilt,Disappointment,Pleasure,Nervousness,Winning,Losing,Succeeding,Failing,Wanting,Craving,Waiting,SelfRegulation,SocialLonging,Speaking,Laughing,Love,SocialExclusion,Togetherness,Loneliness,Ostracism,ClosenessInSocialRelations,Hostility,Sympathy,Anxiety,Panic,Stress,Depression,Mania,Eating,Drinking,Hunger,Satiation,Thirst,Sweating,Urinating,Defecation,Tiredness,Vitality,Exhaustion,Breathing,Heartbeat,Drunkenness,SexualArousal,Orgasm,Shivering,Hangover,Heartburn,Suffocation,Relaxation,Sleeping,Thinking,Remembering,Attending,Forgetting,Reading,Imagining,Daydreaming,Inferring,Reasoning,Estimating,BeingConscious,Memorizing,Recognition,Recollection,HavingFlu,HavingFever,HavingStomachFlu,HavingCold,HavingHeadache,FeelingNauseous,HavingToothache,Coughing,Sneezing,Aching,BeingDazzled,Seeing,Hearing,FeelingTouch,Smelling,Tasting,Itching,Numbness,FeelingPain,Hotness,Coldness,Dizziness,Movement,Acceleration
Laughing,0.547713415649606,0.555294645716743,0.14825815563843,0.559733673532902,0.374139675670145,0.567330551325141,0.356066928686159,0.21552699140585,0.371215433758079,0.551154971357461,0.579865193122262,0.577397868567006,0.560109662855983,0.551365048522364,0.210347538152652,0.484570321491822,0.284829038156502,0.536854511711304,0.251036280874661,0.556033776693752,0.283158256026011,0.282157904291163,0.415472433828499,0.418669174688172,0.405384332036395,0.31014104883812,0,0.213279071383916,0.568128957062455,0.218691007728399,0.552026942818149,0.554565324681274,0.226168816413478,0.554751230229125,0.266697595512343,0.568066721027948,0.559767723954949,0.534049240288258,0.591053994326896,0.456388897029384,0.352789659064387,0.368562192824741,0.462209252879608,0.327425206923809,0.453119975052654,0.441839428439984,0.452188603345343,0.442896856466585,0.503023346042649,0.279272165663929,0.525212755813975,0.352976895622083,0.36889527469733,0.417528600863063,0.283630714031502,0.262551227036132,0.517646943419308,0.540532949707734,0.520318164703435,0.583791125030378,0.24197046815469,0.337017254964523,0.364083889376183,0.370104765975113,0.370123416551166,0.4530691036596,0.338949914387116,0.344555239556029,0.309681131842998,0.369419138894473,0.382955769114324,0.407099356060336,0.365833305012664,0.394762254598198,0.355953461330356,0.389495047227538,0.541415810750705,0.548163579186655,0.565633763838597,0.541021760104628,0.547713126688969,0.570276785321479,0.55478767257764,0.520858000012755,0.477881522511617,0.553183548668674,0.381187166484388,0.349207801691328,0.359508179197283,0.276470187710405,0.371451007176531,0.343603988677121,0.47997685740223,0.514730002736355,0.548294472932526,0.474638598565078,0.529324238829288,0.522638987270619,0.300506218205878,0.403409178392536
Love,0.547055934998796,0.561191862635517,0.187746527368144,0.56802929029091,0.403373852585931,0.582037050177417,0.372075292149989,0.190448234743656,0.33750489147077,0.567213761907922,0.590873227740685,0.588156547608559,0.576425978824119,0.560243629735085,0.185952312543651,0.522629872764507,0.315032438583246,0.550825994818391,0.258939673542666,0.563851226389336,0.252457873584535,0.24943274620109,0.443315995800285,0.427023312882828,0.358822653856979,0.353574400851071,0.213279071383916,0,0.580816925483432,0.1739070036758,0.557441303032813,0.562686941735774,0.143861156650147,0.574196393363526,0.21800545684839,0.596919577511843,0.579696200709336,0.556475665454617,0.615589771949573,0.482318786975313,0.387322880889384,0.42078690917124,0.483687479379295,0.362539383342343,0.48270341731194,0.481919107423656,0.49623128105143,0.489753342151517,0.538824787215504,0.307662598571978,0.556135711774142,0.385344441028106,0.372235844511333,0.435050207570148,0.22822019983121,0.202486859988675,0.550330354682745,0.564499027791663,0.558903626417228,0.61031006601714,0.273060761120934,0.362438595306649,0.379389065281738,0.390918038708212,0.403551760234305,0.487499669271088,0.372715791771041,0.356650792154896,0.320364980102121,0.401718611192125,0.394276954076047,0.443634890936949,0.384213620627703,0.41840800300207,0.373576266092019,0.414276229875085,0.577505339858173,0.57388962775557,0.59754738370494,0.575642159580736,0.580600791966589,0.587770354359543,0.58208971556269,0.553917929977602,0.519208114876985,0.585347861294333,0.422670180562023,0.374342236922133,0.385189264880604,0.223624668042733,0.420384982893091,0.384834111911663,0.524003945165061,0.548812826927189,0.570894122617445,0.485885165523903,0.546187449986924,0.554792364876969,0.364972756441938,0.423368095366344
SocialExclusion,0.246402573921004,0.345259418659188,0.578641466276967,0.247145820592627,0.472492137664112,0.308818760816467,0.476281499889337,0.556165656992096,0.381895963471631,0.258053795027294,0.211397863186229,0.257754198484212,0.259264334202302,0.203124556248584,0.565436861099613,0.320213328220377,0.52440506613889,0.251967002153238,0.557389459713164,0.226992142054334,0.502630810067672,0.519831111216373,0.391495186872432,0.40556282341405,0.342263815609575,0.498602911637674,0.568128957062455,0.580816925483432,0,0.558265638275272,0.160831185192857,0.185743646798508,0.562375154203484,0.291209450778128,0.508390196608965,0.244822710461677,0.294044625073942,0.303416550212691,0.23661134207866,0.401004461589668,0.510601641395378,0.486707845500292,0.440910545030777,0.527857147218616,0.452518741582042,0.438261799093522,0.466055562596672,0.475911674438953,0.336716894801919,0.532700127790451,0.304397772490424,0.497209211617085,0.46728075043522,0.434561070631905,0.560376893245221,0.571395547121802,0.379304727047573,0.399356422990749,0.420564545648126,0.36832834873581,0.557159200737679,0.512503086177676,0.495551633114955,0.495679264660792,0.481297645009279,0.384723983170898,0.522262492570673,0.487583602216929,0.519775605198608,0.500508528018626,0.482320166089525,0.447439693507214,0.489513208691538,0.488284694813827,0.487847648411258,0.480308545925482,0.420801775328921,0.427521619869674,0.41443869446864,0.426336079332425,0.408612596952889,0.392319857903152,0.409965552765953,0.434554378337305,0.447440634486435,0.403204306994096,0.481046593034744,0.523443730402006,0.5056922521937,0.548158289956299,0.502348488511285,0.509994894079123,0.429877281024595,0.373289837826912,0.38600084468464,0.433137085461571,0.380037461496762,0.38571562122502,0.496256939253338,0.438294976829166
Togetherness,0.542670471277009,0.557566551894459,0.225259649251289,0.548971074233746,0.392277397244445,0.566744014815429,0.359083847962226,0.199208791815315,0.333981960930167,0.550749596838656,0.58235799262783,0.567202964363691,0.555005499502342,0.547007299744495,0.204038417084264,0.498156139214369,0.302478345291093,0.530189644086912,0.260266082165523,0.546361037366665,0.267744537119764,0.281585419095742,0.431460251225422,0.424092642100236,0.357667281085555,0.337434291700555,0.218691007728399,0.1739070036758,0.558265638275272,0,0.537733070368645,0.549498643114582,0.151340149863172,0.562304151839069,0.22436297457943,0.580158915825868,0.555484265545,0.545044356165488,0.594131980074825,0.481681283665916,0.375873142659134,0.408519527349823,0.481701552365892,0.344628983293442,0.475867139633008,0.459194173094583,0.470085669586517,0.473299990951391,0.51600752130919,0.319268647650944,0.540429377859146,0.367787264663684,0.362849376231491,0.431268639163415,0.247807277187687,0.237164095927948,0.531222708316137,0.546327778534493,0.535340508456074,0.578061772300485,0.265119972543335,0.339940987543296,0.362702323183121,0.362964748739576,0.378267767686109,0.451233982936006,0.359653129365745,0.339996866122719,0.296357712591925,0.378377709298735,0.37736101912096,0.417965807574547,0.353088192410452,0.378717063502954,0.347471575647131,0.376922714799676,0.558215123400886,0.562830599758766,0.580139053940475,0.56142338255746,0.568466751524053,0.579249286469416,0.572519101271843,0.54267943185287,0.506998554021677,0.572797081718829,0.39638398856989,0.365163232593487,0.369122946420462,0.218009586326676,0.415797825448097,0.375401650045721,0.513625824501841,0.529209411771273,0.575106054854181,0.466218203836393,0.527345695411089,0.534352625894959,0.344273927664913,0.423653973985112
Loneliness,0.230948647825956,0.345513925153272,0.568027221833531,0.254025277982584,0.457825564215371,0.333092507609094,0.491561171684905,0.542971283794866,0.363800734261138,0.283114524122228,0.2261064320072,0.274184166478126,0.264006923033515,0.227132586770845,0.558589061925543,0.354003531541982,0.522410418009033,0.271989442758708,0.548793664200398,0.260828335737415,0.500242006441304,0.520769417058373,0.40395641224762,0.412064910932751,0.329768579662817,0.497196083653507,0.552026942818149,0.557441303032813,0.160831185192857,0.537733070368645,0,0.230716025851447,0.553266808359076,0.304049304509637,0.49337251011259,0.260758949435169,0.305953304756261,0.306494532870815,0.225777806364354,0.432250048742903,0.509707504332405,0.490150637016969,0.437995692852163,0.519350225371065,0.458510298389701,0.442485393224142,0.486966675459478,0.4899359285187,0.335710237265188,0.524539375856118,0.304613040031564,0.485084020642946,0.465780875976535,0.445821455855099,0.557323026699097,0.565678065596466,0.393156542213181,0.40041059112417,0.426651029663485,0.388458570945961,0.544412968180919,0.494795151690072,0.483493946596619,0.483800092916932,0.475417496983153,0.368876467283252,0.502295970415264,0.480935378384753,0.511277037153706,0.491710553725748,0.480530070590995,0.449279349007692,0.48365331517217,0.484331351878363,0.483168311971809,0.473231523344012,0.434032688148613,0.434040610818139,0.427626535426919,0.435780136986682,0.416613745075474,0.412012880021948,0.419532881409717,0.43951287196844,0.453237123537724,0.406732722620549,0.482007502591464,0.509095194121554,0.505534661477652,0.545932249307459,0.500939227505678,0.503757646948584,0.442569431999257,0.387415075028121,0.374893338044267,0.449027283106628,0.371428818714348,0.393657623882258,0.503514947142201,0.438529094803598
Ostracism,0.247835126009352,0.329757431614579,0.569033918446968,0.261677888500861,0.461942104003045,0.308870427444562,0.487392153346251,0.542882815847734,0.387970113124818,0.252695442807636,0.221591435160318,0.237008405075524,0.25236560373489,0.206802346967658,0.554184409528438,0.329241574910219,0.52637499537145,0.224788289884591,0.551542735051111,0.205694909384678,0.479609742755876,0.512503289812272,0.406098516566507,0.419133913013632,0.347128358791747,0.487042960737745,0.554565324681274,0.562686941735774,0.185743646798508,0.549498643114582,0.230716025851447,0,0.547804244209655,0.294988825184246,0.502407927417065,0.261914960511891,0.295645961076957,0.325242781551648,0.260000103768743,0.414147905386258,0.512140127421316,0.487079548574378,0.449374007253264,0.523131023732365,0.452533285220172,0.438709261139206,0.479288077031833,0.480129338174901,0.353577477699515,0.524945308366469,0.327808734974891,0.494499450737216,0.455707923191436,0.447258347551924,0.526272766028835,0.551404961200802,0.384858439915785,0.404716784167269,0.42153242524661,0.359738529526616,0.556359728554218,0.507456758455298,0.492420686870584,0.480546173736208,0.500426791140951,0.382066592871598,0.522546156783596,0.474531471138447,0.528201569727088,0.494774386135367,0.481458132192112,0.457978988843412,0.495718897166904,0.491773258712302,0.48167583255595,0.481157132071058,0.429848469412993,0.425430452770021,0.433751606097219,0.432481875289946,0.409581616026535,0.405381120286506,0.420958826724128,0.430043590588435,0.45656068355646,0.411209915635156,0.468344848270729,0.508934950414514,0.498784438589335,0.532616342463469,0.482539139547517,0.503341684814921,0.424008614888289,0.381348213060932,0.38112544557631,0.431961787339712,0.386809431892585,0.392525308814165,0.503330865194508,0.423851376233105
ClosenessInSocialRelations,0.552966151718063,0.555493619556536,0.212148557969102,0.559657209772204,0.391927770498969,0.578029619294659,0.370166466408156,0.197485950352342,0.331801885425549,0.547912431251092,0.588489600004207,0.576125985386965,0.559004094413982,0.548028891220307,0.186612686788965,0.500317781230878,0.315356038046807,0.541673301454493,0.254780174057329,0.552458256684488,0.24548365286739,0.250782544462074,0.427204182090534,0.422630456776295,0.329800865378686,0.334608499466327,0.226168816413478,0.143861156650147,0.562375154203484,0.151340149863172,0.553266808359076,0.547804244209655,0,0.567006934032641,0.219474000924075,0.582413568059898,0.565659356633395,0.555571919186967,0.601582878089075,0.477565023465736,0.368574990465757,0.402759621544347,0.474637344547017,0.341896882756526,0.474503558586412,0.459977193149837,0.455724181791961,0.460682350573386,0.523939929989933,0.316768639431013,0.551052923125469,0.36821094988412,0.338163527639411,0.430813187267198,0.218267787488031,0.203958688146839,0.529987031908631,0.552363725171565,0.537188431978486,0.593963756175015,0.253722440955513,0.346966033927913,0.371147541325489,0.374260703229792,0.38827180825186,0.471811490698634,0.3694764915018,0.342008969827422,0.309623278561627,0.387638527765092,0.393629946449593,0.425221610529763,0.372203218797467,0.388013776538108,0.353181527521185,0.393375231871624,0.559135552676762,0.556596920656169,0.581252026125457,0.558360739168945,0.565667574773552,0.574029724402072,0.566017788046173,0.538061498475536,0.501984386900971,0.573417150174052,0.396359833023969,0.356652174581974,0.364431161686492,0.189333040081542,0.404829667621473,0.376584597935455,0.501273643163588,0.529539613239107,0.564105807241946,0.463432448710094,0.53093963875314,0.540366185115873,0.346676294225024,0.413940397322154
Hostility,0.321439797931808,0.153719903643604,0.56432482716866,0.276779537549908,0.460748703378395,0.228630181694422,0.462175244287722,0.553318185086225,0.46066850101335,0.212527035514189,0.290705774897234,0.292514409955606,0.287663924555115,0.267736069404842,0.565085324666032,0.337332690348723,0.519577093922516,0.278332679306593,0.560007896760032,0.274634070615938,0.502195501900627,0.512790016378262,0.437482874014583,0.426105445541961,0.43947464914212,0.503584757888247,0.554751230229125,0.574196393363526,0.291209450778128,0.562304151839069,0.304049304509637,0.294988825184246,0.567006934032641,0,0.532558897382096,0.290796549385248,0.312013598985648,0.326642487199351,0.319375428204577,0.403210143826439,0.510217522993729,0.499521817161534,0.456215321540585,0.523005465623909,0.461641045309936,0.437124742993176,0.477106491796149,0.481479085698458,0.391144464608575,0.524947413775328,0.370580349728978,0.507689280442812,0.467511138241486,0.431270942848848,0.543785113024299,0.571450699137556,0.40003359937356,0.405406351619423,0.43156123987083,0.358325220900006,0.568477645057311,0.535560552067437,0.505324677122598,0.488681913222753,0.500580269638948,0.412419057664717,0.524494566022666,0.496782243332121,0.542231098613187,0.504922231034718,0.493772774700171,0.462063418659639,0.514759880370076,0.504977759789875,0.498958522781953,0.499980139780131,0.426916313702886,0.409435581980314,0.423983381556284,0.436814832050766,0.412575088656657,0.411378701259111,0.419117094637673,0.427975946597738,0.455363239549073,0.416109871398085,0.470250107485342,0.51619856328925,0.511063974660836,0.545604516234979,0.511846836362886,0.509287951830569,0.440611976872517,0.413206003967498,0.40242843803607,0.42912038409024,0.39121917014409,0.402554894478096,0.495506565622,0.386821817443267
Sympathy,0.480944850771424,0.523636378752081,0.247427071333301,0.514092297268281,0.35586218452335,0.527120324171241,0.350145054101501,0.200331663550313,0.307438362278931,0.506144883862002,0.527906716879909,0.516463712804902,0.500252645513199,0.49185657186976,0.25502085105021,0.468551549055599,0.32224648041752,0.483378144859313,0.283868624781987,0.494388381627175,0.285772494563506,0.303688185768093,0.384773630795344,0.382654662813509,0.322613386266076,0.320255691528052,0.266697595512343,0.21800545684839,0.508390196608965,0.22436297457943,0.49337251011259,0.502407927417065,0.219474000924075,0.532558897382096,0,0.528253017035454,0.512250758284452,0.493533908374692,0.538064602878284,0.456051223543286,0.366007457009199,0.391555491473935,0.443366677489644,0.345857638215046,0.436264042939324,0.439182540668078,0.449045483076701,0.454436683069317,0.464010760147305,0.326288107306893,0.484455041793968,0.365099659907033,0.356465712688905,0.42842067391372,0.301917626678723,0.296949984173761,0.487886427262136,0.504740569357043,0.51381342101545,0.549048364261864,0.286288532653653,0.355891425368104,0.356022994745581,0.360968721126099,0.372615184311954,0.41226666841638,0.364162204272654,0.324060003406685,0.325193153354601,0.362980124058985,0.363391185301119,0.39958099717173,0.340351505607808,0.369996354127641,0.334402243154984,0.365928310793016,0.514623505608738,0.511492703387207,0.538873123562714,0.512575955063429,0.525199858037177,0.533690345433791,0.524329902752986,0.500007941019722,0.471832457853053,0.527734676112343,0.395995963875632,0.350757210095999,0.349070698320476,0.262405241804042,0.39496335596173,0.3643267880816,0.475367982210172,0.482058084038684,0.525065072269969,0.44094339668847,0.505036757224995,0.490249213198212,0.356457884924583,0.40634911799952
Anxiety,0.281153922002423,0.313659538495361,0.588461370512039,0.220276019794567,0.475295387734841,0.314550246452079,0.491697419957296,0.57302732898278,0.43562727566955,0.273933833632795,0.209618081809737,0.243957797276957,0.248222581059859,0.256968974190691,0.586626058629654,0.297872847029628,0.536372279583035,0.284095530383122,0.568159563227405,0.256926839885426,0.518036732573911,0.535539472269032,0.425123192870498,0.421023340003572,0.408423478930387,0.520020048149796,0.568066721027948,0.596919577511843,0.244822710461677,0.580158915825868,0.260758949435169,0.261914960511891,0.582413568059898,0.290796549385248,0.528253017035454,0,0.205550467005525,0.225499411739608,0.212888834456091,0.37023689513565,0.512534062381281,0.47802596730835,0.419166736176476,0.52113392877051,0.430469049435359,0.407512394114366,0.485482241206795,0.481837100670522,0.316462100498834,0.537124200475142,0.256923754754318,0.506541772425468,0.457708738122226,0.421921602473225,0.563302450976424,0.591381074650065,0.322302466688248,0.355281418912678,0.387956727125876,0.298195800025112,0.574903316003801,0.529016281092436,0.495550413075359,0.496623046543841,0.488906357693955,0.403307336814737,0.531860113515455,0.494095573411103,0.54593277235021,0.499609006094182,0.494148377796895,0.456155172709309,0.497906397635095,0.492053061502938,0.492996897088333,0.481105058905428,0.382553774798649,0.382590015615993,0.359536326399865,0.392420605429947,0.351853608274365,0.349378160423358,0.374497692485862,0.399777161436503,0.440225790285346,0.350791846630643,0.477613025615949,0.519610830818387,0.519625394884335,0.56775006741115,0.507259560427845,0.510798734003107,0.395352742835064,0.356029010922033,0.344138954978898,0.41674081642899,0.387592441097628,0.349006702206021,0.511214591273811,0.398592389603053
Panic,0.308116119788734,0.315823358541106,0.575947165108718,0.220559512202506,0.47589489697292,0.314389402214935,0.4898706821441,0.556635420126001,0.441698840892775,0.296591742836522,0.241622368737944,0.275924457642306,0.273781094582156,0.289719793378489,0.567275572551096,0.271202567857191,0.532405526319207,0.318509289144057,0.560948575621909,0.293813727321397,0.505820863985771,0.519811019834411,0.433216526608882,0.433478107995047,0.408509399354183,0.519237595513041,0.559767723954949,0.579696200709336,0.294044625073942,0.555484265545,0.305953304756261,0.295645961076957,0.565659356633395,0.312013598985648,0.512250758284452,0.205550467005525,0,0.233498590601513,0.264257865856877,0.36750520823878,0.50413917149268,0.481650760964487,0.42917150873504,0.519750925084668,0.429087901488441,0.409005010684774,0.480292076394994,0.484005627489167,0.343833977284153,0.5382240152357,0.305128324648814,0.506898112554063,0.441683245123106,0.419961381063032,0.545858889339067,0.562244976755336,0.321305746693512,0.363272616808867,0.397019696142945,0.277744968430136,0.566518470401036,0.523017629826657,0.500616135064218,0.493370735868824,0.494302890025584,0.40348950442694,0.525037132889645,0.493420178081507,0.528679998832247,0.511731481153475,0.500694893184969,0.464466946353319,0.506349610967074,0.502838471845749,0.497674286505782,0.48927876347529,0.392868656763159,0.375494078618756,0.374847708017345,0.394900396899342,0.363518171122583,0.35028000829157,0.374582324892622,0.407989903697662,0.442146551441647,0.341682064284327,0.47927488857473,0.524775608821118,0.517505669308439,0.553942332940248,0.502457199565308,0.505229098570874,0.391939862035465,0.38003285032487,0.340331155084311,0.407190523782524,0.403042177508549,0.340937616217312,0.512926083443364,0.398620267448945
Stress,0.295778351354884,0.341335398837835,0.55616484821322,0.274985793188865,0.424328583921164,0.310430714321399,0.460295492123379,0.535559767680075,0.426325682816514,0.305086879375697,0.279459061225236,0.281141764674425,0.281165275688069,0.297512366739304,0.555414681942438,0.255482184999406,0.497412230076048,0.315894561682378,0.536568423163846,0.297974530705282,0.488612169443344,0.498808285158236,0.392222241216658,0.387489597038838,0.414501588295054,0.485693859814773,0.534049240288258,0.556475665454617,0.303416550212691,0.545044356165488,0.306494532870815,0.325242781551648,0.555571919186967,0.326642487199351,0.493533908374692,0.225499411739608,0.233498590601513,0,0.267744807312987,0.35004351359676,0.479422148079213,0.455444696570476,0.39925534561411,0.483353299011875,0.407332007489578,0.393577210816647,0.459438091328436,0.456116965592342,0.279083559931501,0.495162509565648,0.240197366601241,0.457660352388902,0.423186928634841,0.401979061064954,0.539557468217375,0.55942885216968,0.322616342343605,0.341102770984222,0.364541468231747,0.320232420434444,0.535596744018888,0.481715525943608,0.46100351242158,0.453415389851598,0.448559810927563,0.372700518189439,0.484292777779819,0.463770652873502,0.500609167150825,0.467241100744187,0.452925592845441,0.432212258722636,0.470631193551071,0.470808715972406,0.445974189545207,0.444138038849416,0.356930869341397,0.366697914529836,0.350307833811862,0.368845391761772,0.3459374465065,0.328864239365754,0.352720449013504,0.369505976624233,0.403194659008824,0.336015032446161,0.469316978179089,0.492252553005603,0.484807495705611,0.528610715838145,0.464716983545987,0.476934110095981,0.381525117979386,0.347640397543272,0.33362877789003,0.381134440431212,0.368819346283281,0.323191077435778,0.477136927355561,0.379081627093683
Depression,0.220440087018635,0.345395089557806,0.604325477101325,0.255573490690869,0.500108906481487,0.304128752368811,0.505509173414354,0.590364325361402,0.434726600335543,0.296645277514801,0.194761267655939,0.2558563237773,0.269632384395893,0.239384959677506,0.605777703159317,0.339801800648331,0.561288349698383,0.277982637916703,0.597682547699594,0.255343884296062,0.536449334781687,0.557638868942277,0.428935632713538,0.432338991564602,0.394523219281268,0.535322950816723,0.591053994326896,0.615589771949573,0.23661134207866,0.594131980074825,0.225777806364354,0.260000103768743,0.601582878089075,0.319375428204577,0.538064602878284,0.212888834456091,0.264257865856877,0.267744807312987,0,0.382264723863743,0.527533372731841,0.490653470922925,0.450002565795515,0.531906911892792,0.455771022654683,0.45533163598635,0.49569432970505,0.497368483493246,0.290652059562031,0.555428608381916,0.247756603604869,0.516479433875911,0.482173688783427,0.423556849246807,0.5898987221678,0.61054452831668,0.341499012367725,0.350911714351573,0.39856467190597,0.352804757003219,0.592553411974675,0.525086097670181,0.521511248795646,0.505335663646738,0.513629163290315,0.398148902693808,0.541789928228876,0.50752749134217,0.548666227996131,0.527638247672806,0.509167338365425,0.479813113296123,0.519580625537691,0.519209530828732,0.512454598082419,0.498783011091006,0.387777642331468,0.402095051724245,0.373497575098227,0.394855584293069,0.380492933198933,0.354061427237178,0.383374470910307,0.409688708528008,0.443551857601109,0.370600936810959,0.508496309577873,0.539160852388338,0.531332700112467,0.583117596920971,0.522616089897454,0.523379400788103,0.412825479614768,0.362967113849915,0.349263195650484,0.45450427528621,0.391447071943611,0.357755320489622,0.527196929448151,0.442469661429856
Mania,0.421911408328114,0.396908938940395,0.457512472475008,0.413871785312273,0.440427097140545,0.413097081833203,0.425517744347922,0.46915909160041,0.451785402426301,0.406169053283671,0.409598366826724,0.398340280969276,0.378507980440249,0.394609000533816,0.476473551409864,0.362597121170082,0.430047234780001,0.390383583912437,0.471349507798933,0.401725042399418,0.425569478813803,0.425996589877549,0.439986351450485,0.416253692394703,0.435556394676736,0.459551191991127,0.456388897029384,0.482318786975313,0.401004461589668,0.481681283665916,0.432250048742903,0.414147905386258,0.477565023465736,0.403210143826439,0.456051223543286,0.37023689513565,0.36750520823878,0.35004351359676,0.382264723863743,0,0.473818177261234,0.450824757250857,0.438840598033053,0.473574106145467,0.437659366594183,0.432967817522788,0.468571447724636,0.484573578907294,0.402264382520454,0.433782780962002,0.385782507008056,0.459144882657395,0.42999889916715,0.390578086859637,0.462968813865788,0.459731771320837,0.40169477436064,0.433295707137161,0.423310678764608,0.428058068458843,0.480906955619769,0.469550143092888,0.476489440111345,0.46207704692539,0.449854222960079,0.434441429994202,0.485509160253904,0.456983973354179,0.474276985074436,0.473460306176534,0.456337630608552,0.443168849239146,0.447071074452502,0.475430106796112,0.43923217144886,0.452126730134635,0.450400187135509,0.442559867407966,0.450555146982218,0.454199542623023,0.43931304978542,0.420329059572618,0.450816159821014,0.455886050587538,0.465171581381354,0.4337980357443,0.451686161841173,0.482309175079322,0.465997672030585,0.473904895530688,0.454852684036366,0.458555963801707,0.413269031743249,0.418355635407299,0.43520336179269,0.412697585786554,0.455107589938957,0.41198465368255,0.429793880121412,0.337678121126244
Eating,0.50472744989145,0.520110469199285,0.387093182911142,0.521054576578308,0.377094482527056,0.510641721483883,0.38900358161907,0.37429540135098,0.423087210719911,0.50203195749779,0.528316798663296,0.512418640320617,0.511586874880764,0.503574841653302,0.370759882636508,0.44215707891062,0.36886001856467,0.480666199501987,0.367545991979867,0.499898985333706,0.364142554261576,0.358540324971283,0.421552012919738,0.388299091698766,0.433246629644277,0.337664485810203,0.352789659064387,0.387322880889384,0.510601641395378,0.375873142659134,0.509707504332405,0.512140127421316,0.368574990465757,0.510217522993729,0.366007457009199,0.512534062381281,0.50413917149268,0.479422148079213,0.527533372731841,0.473818177261234,0,0.187707297355581,0.262727434334266,0.179253045546743,0.266084651823852,0.380363846043037,0.300914643763071,0.305341298268479,0.435945175140006,0.331501070032743,0.462143750426962,0.287805788340189,0.357161164184418,0.373608060857554,0.383003725372873,0.384466434000188,0.448275449748191,0.446477471935864,0.408398893948353,0.480799424795362,0.339466251242961,0.298725301697576,0.371887237537851,0.372455509729919,0.385519413194116,0.447266482546321,0.347452212563083,0.353294691806704,0.360464514291169,0.377382935393477,0.386231966830204,0.410606768936514,0.380044476121625,0.405334550996795,0.361399255018185,0.384997885513253,0.457874979122778,0.454558834273805,0.462735221173029,0.459245904711165,0.464403655633906,0.471106330537179,0.445357314712046,0.443114663938222,0.393127171497353,0.469099994336896,0.382479546252548,0.305097506450438,0.315536324131069,0.355940807563792,0.263638537802714,0.177171202104182,0.416867790871181,0.420405998042269,0.471287441368287,0.389866334546355,0.437435794502002,0.420781554421102,0.293284287259011,0.406560118020693
Drinking,0.486318482326105,0.498830618163434,0.395768628906029,0.502203804018219,0.402463210405863,0.477921670186663,0.407395619374491,0.39648300787845,0.432733098969825,0.483502846450578,0.497021441046159,0.499446468956808,0.488152871076319,0.480245212509316,0.393719420512815,0.416451241387506,0.388074904632964,0.460087569172689,0.400202265011465,0.478033963498613,0.374737265120724,0.384282089190534,0.423691411299484,0.391214444186276,0.440930168064786,0.349726681672167,0.368562192824741,0.42078690917124,0.486707845500292,0.408519527349823,0.490150637016969,0.487079548574378,0.402759621544347,0.499521817161534,0.391555491473935,0.47802596730835,0.481650760964487,0.455444696570476,0.490653470922925,0.450824757250857,0.187707297355581,0,0.301244581883259,0.247326764773554,0.245810527496108,0.347045008303771,0.275051039204242,0.296921066084161,0.379327848150101,0.354593611024384,0.425967720083713,0.28784306215575,0.347700050326909,0.309854492880746,0.411084220902135,0.40850966424496,0.402694119539909,0.362862271511435,0.384111597761837,0.45277802183933,0.369839237595299,0.334428947302756,0.384269705002813,0.388033168744346,0.393566757551686,0.42062462941001,0.364453502396423,0.363738647833509,0.375388436196719,0.384861224117627,0.39990669056809,0.410420747282212,0.40073820715625,0.413562810612044,0.37395236700209,0.407626585814178,0.41540677649931,0.421579583024251,0.421940573978188,0.406194333346312,0.425482746038666,0.42195268953581,0.418334197856748,0.391913784614899,0.352370878377714,0.432043419612193,0.384271824366057,0.329524670064477,0.332623325912356,0.383433218790882,0.276436462227599,0.243725467351724,0.382712233397029,0.385144980722136,0.432355217191622,0.367206857137023,0.414154582972906,0.388611440553903,0.31562573998422,0.388410423012285
