0,17*15+15,266,(73-67)*15+15,0,12*15+15,0,1*15+15,133,(63-34)*15+15,0,22*15+15,266,(99-67)*15+15,133,(66-34)*15+15,266,(72-67)*15+15,0,7*15+15,0,18*15+15,0,9*15+15,266,(75-67)*15+15,0,13*15+15,133,(60-34)*15+15,0,10*15+15,266,(88-67)*15+15,133,(61-34)*15+15,266,(81-67)*15+15,266,(98-67)*15+15,133,(65-34)*15+15,133,(62-34)*15+15,266,(94-67)*15+15,133,(41-34)*15+15,133,(40-34)*15+15,266,(92-67)*15+15,133,(57-34)*15+15,266,(89-67)*15+15,0,16*15+15,133,(35-34)*15+15,133,(38-34)*15+15,0,20*15+15,266,(76-67)*15+15,0,33*15+15,266,(91-67)*15+15,0,6*15+15,266,(69-67)*15+15,266,(87-67)*15+15,266,(95-67)*15+15,0,4*15+15,0,14*15+15,266,(71-67)*15+15,266,(79-67)*15+15,0,30*15+15,0,21*15+15,0,29*15+15,266,(86-67)*15+15,133,(36-34)*15+15,266,(84-67)*15+15,0,25*15+15,133,(45-34)*15+15,133,(46-34)*15+15,0,27*15+15,0,31*15+15,133,(43-34)*15+15,0,23*15+15,266,(77-67)*15+15,0,11*15+15,0,24*15+15,133,(55-34)*15+15,133,(64-34)*15+15,133,(48-34)*15+15,266,(70-67)*15+15,266,(96-67)*15+15,0,15*15+15,133,(34-34)*15+15,133,(37-34)*15+15,133,(42-34)*15+15,133,(49-34)*15+15,133,(52-34)*15+15,0,2*15+15,266,(93-67)*15+15,0,28*15+15,0,32*15+15,266,(85-67)*15+15,133,(54-34)*15+15,133,(53-34)*15+15,133,(39-34)*15+15,266,(68-67)*15+15,0,3*15+15,266,(90-67)*15+15,0,26*15+15,266,(83-67)*15+15,0,8*15+15,266,(74-67)*15+15,133,(51-34)*15+15,0,0*15+15,266,(67-67)*15+15,266,(82-67)*15+15,133,(56-34)*15+15,266,(97-67)*15+15,133,(44-34)*15+15,133,(50-34)*15+15,133,(47-34)*15+15,0,19*15+15,133,(59-34)*15+15,266,(78-67)*15+15,266,(80-67)*15+15,133,(58-34)*15+15,0,5*15+15,1477549875
708,470,716,408,0,195,672,298,133,450,798,371,930,501,133,495,920,541,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,736,470,595,462,864,553,691,398,266,375,653,283,628,299,266,315,722,480,665,253,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,596,371,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550838
708,470,716,408,711,244,672,298,133,450,798,371,930,501,133,495,920,541,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,736,470,595,462,864,553,691,398,266,375,653,283,628,299,266,315,722,480,665,253,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550853
708,470,716,408,716,210,672,298,133,450,798,371,930,501,133,495,920,541,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,0,255,133,30,736,470,595,462,864,553,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550868
708,470,716,408,716,210,672,298,133,450,798,371,930,501,133,495,920,541,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,570,476,668,126,736,470,595,462,864,553,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550883
708,470,716,408,716,210,672,298,133,450,798,371,930,501,133,495,920,541,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,921,512,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,570,476,692,194,736,470,595,462,864,553,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,894,253,266,450,782,263,448,507,133,60,907,280,133,240,133,285,889,238,266,405,909,266,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550898
708,470,716,408,716,210,672,298,133,450,798,371,930,501,133,495,920,541,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,836,184,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,914,531,570,476,692,194,736,470,595,462,864,553,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,886,282,266,450,782,263,448,507,133,60,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550913
708,470,716,408,716,210,672,298,133,450,798,371,841,196,133,495,919,490,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,800,183,570,476,692,194,736,470,595,462,864,275,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,886,282,266,450,782,263,448,507,133,60,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550928
708,470,716,408,716,210,672,298,133,450,798,371,841,196,133,495,827,507,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,133,120,133,105,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,133,150,0,360,539,41,603,79,550,278,133,330,133,465,133,225,886,282,266,450,782,263,448,507,133,60,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550943
708,470,716,408,716,210,672,298,133,450,798,371,841,196,133,495,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,133,120,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,653,283,628,299,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,655,243,0,360,539,41,603,79,550,278,133,330,133,465,133,225,886,282,266,450,782,263,448,507,133,60,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,629,267,1477550958
708,470,716,408,716,210,671,310,133,450,798,371,841,196,133,495,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,133,120,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,530,230,266,300,133,45,266,270,0,390,133,180,774,90,604,366,674,156,644,246,0,360,539,41,603,79,529,255,133,330,133,465,133,225,886,282,266,450,782,263,448,507,133,60,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,266,210,133,375,636,261,1477550973
708,470,716,408,716,210,671,310,133,450,798,371,841,196,133,495,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,133,120,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,133,45,266,270,0,390,560,133,774,90,604,366,674,156,644,246,0,360,539,41,603,79,555,275,133,330,133,465,133,225,886,282,266,450,782,263,448,507,133,60,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477550988
708,470,716,408,716,210,671,310,133,450,798,371,841,196,133,495,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,133,45,266,270,0,390,311,187,774,90,604,366,674,156,644,246,0,360,539,41,603,79,555,275,133,330,133,465,133,225,886,282,266,450,782,263,448,507,924,295,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477551003
708,470,716,408,716,210,671,310,133,450,798,371,841,196,133,495,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,738,62,266,270,0,390,311,187,774,90,604,366,674,156,644,246,0,360,539,41,603,79,555,275,133,330,133,465,133,225,886,282,266,450,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477551018
708,470,716,408,735,185,671,310,133,450,798,371,841,196,133,495,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,0,390,311,187,774,90,604,366,674,156,644,246,743,208,539,41,603,79,555,275,133,330,133,465,133,225,886,282,266,450,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477551033
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,133,420,845,182,266,480,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,0,390,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,266,450,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,0,495,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477551048
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,266,480,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,0,390,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,266,450,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,768,274,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477551063
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,0,390,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,936,293,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,768,274,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,133,210,561,56,133,390,655,15,511,54,133,375,636,261,1477551078
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,0,390,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,936,293,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,768,274,266,285,133,315,580,18,133,90,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,508,104,561,56,133,390,655,15,511,54,767,102,636,261,1477551093
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,695,198,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,936,293,782,263,448,507,866,273,859,305,133,240,133,285,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,496,108,561,56,133,390,655,15,511,54,767,102,636,261,1477551108
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,737,247,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,936,293,782,263,448,507,866,273,859,305,133,240,925,284,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,133,255,496,108,561,56,133,390,655,15,511,54,767,102,636,261,1477551123
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,519,230,266,300,739,62,266,270,737,247,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,555,275,133,330,133,465,133,225,886,282,936,293,782,263,448,507,866,273,859,305,133,240,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,474,148,412,17,412,36,133,345,266,465,406,27,493,127,496,108,561,56,133,390,655,15,511,54,767,102,636,261,1477551138
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,509,204,266,300,739,62,266,270,737,247,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,536,273,133,330,133,465,133,225,886,282,936,293,782,263,448,507,866,273,859,305,133,240,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,133,390,655,15,511,54,767,102,636,261,1477551153
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,854,77,677,35,509,204,266,300,739,62,266,270,737,247,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,536,273,133,330,133,465,859,90,886,282,936,293,782,263,448,507,866,273,859,305,133,240,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,133,390,655,15,511,54,767,102,636,261,1477551168
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,858,76,677,35,509,204,266,300,739,62,266,270,737,247,311,187,774,90,604,366,674,156,644,246,748,185,539,41,603,79,536,273,133,330,133,465,859,90,886,282,936,293,782,263,448,507,866,273,859,305,908,81,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,133,390,655,15,511,54,767,102,636,261,1477551183
708,470,716,408,735,185,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,133,405,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,858,76,677,35,509,204,266,300,739,62,266,270,737,247,311,187,774,90,604,366,712,144,644,246,748,185,539,41,603,79,536,273,133,330,133,465,859,90,886,282,936,293,782,263,448,507,866,273,859,305,908,81,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,767,102,636,261,1477551198
708,470,716,408,738,177,671,310,133,450,798,371,841,196,780,197,816,505,756,361,711,489,630,536,610,548,667,478,800,138,602,348,266,330,630,508,845,182,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,800,183,570,476,692,194,736,470,595,462,823,171,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,858,76,677,35,509,204,266,300,739,62,266,270,737,247,311,187,774,90,604,366,704,131,644,246,754,176,539,41,603,79,536,273,133,330,133,465,859,90,886,282,936,293,782,263,448,507,866,273,859,305,908,81,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,767,102,636,261,1477551213
708,470,716,408,801,163,671,310,133,450,798,371,854,184,797,188,816,505,756,361,711,489,630,536,610,548,667,478,823,137,602,348,266,330,630,508,857,174,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,813,175,570,476,711,189,736,470,595,462,825,161,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,865,64,666,47,858,76,677,35,509,204,266,300,739,62,266,270,737,247,311,187,774,90,604,366,704,131,644,246,769,172,539,41,603,79,536,273,133,330,133,465,859,90,886,282,936,293,782,263,448,507,866,273,859,305,908,81,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,767,102,636,261,1477551228
708,470,716,408,801,163,671,310,133,450,798,371,854,184,797,188,816,505,756,361,711,489,630,536,610,548,667,478,848,134,602,348,266,330,630,508,857,174,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,813,175,570,476,707,186,736,470,595,462,825,161,691,398,266,375,637,295,623,312,266,315,722,480,671,233,789,13,911,83,666,47,857,84,677,35,509,204,266,300,739,62,266,270,737,247,311,187,775,86,604,366,704,131,644,246,769,172,539,41,603,79,536,273,133,330,133,465,861,95,886,282,936,293,782,263,448,507,866,273,859,305,884,107,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,760,99,636,261,1477551243
708,470,716,408,801,163,671,310,133,450,798,371,854,184,797,188,816,505,756,361,711,489,630,536,610,548,667,478,848,134,602,348,266,330,630,508,857,174,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,813,175,570,476,707,186,736,470,595,462,825,161,691,398,266,375,637,295,623,312,469,341,722,480,671,233,789,13,911,83,666,47,857,84,677,35,509,204,266,300,739,62,266,270,737,247,311,187,775,86,604,366,706,132,644,246,769,172,539,41,603,79,536,273,133,330,133,465,861,95,886,282,936,293,782,263,448,507,866,273,859,305,884,107,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,760,99,636,261,1477551258
708,470,716,408,801,163,671,310,133,450,798,371,854,184,797,188,816,505,756,361,711,489,630,536,610,548,667,478,848,134,602,348,266,330,630,508,857,174,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,813,175,570,476,707,186,736,470,595,462,825,161,691,398,266,375,637,295,623,312,640,277,722,480,671,233,893,56,908,75,666,47,857,84,677,35,509,204,746,51,739,62,266,270,737,247,311,187,775,86,604,366,706,132,644,246,769,172,539,41,603,79,536,273,133,330,133,465,861,95,886,282,936,293,782,263,448,507,866,273,859,305,884,107,931,317,861,317,266,405,861,292,768,274,266,285,133,315,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,760,99,636,261,1477551273
708,470,716,408,801,163,671,310,133,450,798,371,854,184,797,188,816,505,756,361,711,489,630,536,610,548,667,478,848,134,602,348,266,330,630,508,857,174,566,517,172,518,133,435,266,420,868,328,785,517,266,390,133,360,813,175,570,476,707,186,736,470,595,462,825,161,691,398,266,375,637,295,623,312,640,277,722,480,671,233,893,56,896,67,666,47,857,84,677,35,509,204,746,51,739,62,266,270,737,247,311,187,775,86,604,366,706,132,644,246,769,172,539,41,603,79,536,273,133,330,133,465,861,95,926,282,919,295,782,263,448,507,866,273,859,305,884,107,931,317,861,317,266,405,861,292,818,283,266,285,884,339,580,18,603,28,537,79,550,16,266,360,566,69,575,39,550,30,726,74,591,58,468,143,412,17,412,36,133,345,266,465,406,27,493,161,496,108,561,56,657,25,655,15,511,54,760,99,636,261,1477551288
